31241,1,1,2020-08-29 00:00:00
31242,2,2,2020-08-30 00:00:00
31243,3,3,2020-08-31 00:00:00
31244,4,4,2020-09-01 00:00:00
31245,5,5,2020-09-02 00:00:00
31246,6,1,2020-09-03 00:00:00
31247,7,2,2020-09-04 00:00:00
31248,8,3,2020-09-05 00:00:00
31249,9,4,2020-09-06 00:00:00
31250,10,5,2020-09-07 00:00:00
31251,1,1,2020-09-08 00:00:00
31252,2,2,2020-09-09 00:00:00
31253,3,3,2020-09-10 00:00:00
31254,4,4,2020-09-11 00:00:00
31255,5,5,2020-09-12 00:00:00
31256,6,1,2020-09-13 00:00:00
31257,7,2,2020-09-14 00:00:00
31258,8,3,2020-09-15 00:00:00
31259,9,4,2020-09-16 00:00:00
31260,10,5,2020-09-17 00:00:00
31261,1,1,2020-09-18 00:00:00
31262,2,2,2020-09-19 00:00:00
31263,3,3,2020-09-20 00:00:00
31264,4,4,2020-09-21 00:00:00
31265,5,5,2020-09-22 00:00:00
31266,6,1,2020-09-23 00:00:00
31267,7,2,2020-09-24 00:00:00
31268,8,3,2020-09-25 00:00:00
31269,9,4,2020-09-26 00:00:00
31270,10,5,2020-09-27 00:00:00
31271,1,1,2020-09-28 00:00:00
31272,2,2,2020-09-29 00:00:00
31273,3,3,2020-09-30 00:00:00
31274,4,4,2020-10-01 00:00:00
31275,5,5,2020-10-02 00:00:00
31276,6,1,2020-10-03 00:00:00
31277,7,2,2020-10-04 00:00:00
31278,8,3,2020-10-05 00:00:00
31279,9,4,2020-10-06 00:00:00
31280,10,5,2020-10-07 00:00:00
31281,1,1,2020-10-08 00:00:00
31282,2,2,2020-10-09 00:00:00
31283,3,3,2020-10-10 00:00:00
31284,4,4,2020-10-11 00:00:00
31285,5,5,2020-10-12 00:00:00
31286,6,1,2020-10-13 00:00:00
31287,7,2,2020-10-14 00:00:00
31288,8,3,2020-10-15 00:00:00
31289,9,4,2020-10-16 00:00:00
31290,10,5,2020-10-17 00:00:00
31291,1,1,2020-10-18 00:00:00
31292,2,2,2020-10-19 00:00:00
31293,3,3,2020-10-20 00:00:00
31294,4,4,2020-10-21 00:00:00
31295,5,5,2020-10-22 00:00:00
31296,6,1,2020-10-23 00:00:00
31297,7,2,2020-10-24 00:00:00
31298,8,3,2020-10-25 00:00:00
31299,9,4,2020-10-26 00:00:00
31300,10,5,2020-10-27 00:00:00
31301,1,1,2020-10-28 00:00:00
31302,2,2,2020-10-29 00:00:00
31303,3,3,2020-10-30 00:00:00
31304,4,4,2020-10-31 00:00:00
31305,5,5,2020-11-01 00:00:00
31306,6,1,2020-11-02 00:00:00
31307,7,2,2020-11-03 00:00:00
31308,8,3,2020-11-04 00:00:00
31309,9,4,2020-11-05 00:00:00
31310,10,5,2020-11-06 00:00:00
31311,1,1,2020-11-07 00:00:00
31312,2,2,2020-11-08 00:00:00
31313,3,3,2020-11-09 00:00:00
31314,4,4,2020-11-10 00:00:00
31315,5,5,2020-11-11 00:00:00
31316,6,1,2020-11-12 00:00:00
31317,7,2,2020-11-13 00:00:00
31318,8,3,2020-11-14 00:00:00
31319,9,4,2020-11-15 00:00:00
31320,10,5,2020-11-16 00:00:00
31321,1,1,2020-11-17 00:00:00
31322,2,2,2020-11-18 00:00:00
31323,3,3,2020-11-19 00:00:00
31324,4,4,2020-11-20 00:00:00
31325,5,5,2020-11-21 00:00:00
31326,6,1,2020-11-22 00:00:00
31327,7,2,2020-11-23 00:00:00
31328,8,3,2020-11-24 00:00:00
31329,9,4,2020-11-25 00:00:00
31330,10,5,2020-11-26 00:00:00
31331,1,1,2020-11-27 00:00:00
31332,2,2,2020-11-28 00:00:00
31333,3,3,2020-11-29 00:00:00
31334,4,4,2020-11-30 00:00:00
31335,5,5,2020-12-01 00:00:00
31336,6,1,2020-12-02 00:00:00
31337,7,2,2020-12-03 00:00:00
31338,8,3,2020-12-04 00:00:00
31339,9,4,2020-12-05 00:00:00
31340,10,5,2020-12-06 00:00:00
31341,1,1,2020-12-07 00:00:00
31342,2,2,2020-12-08 00:00:00
31343,3,3,2020-12-09 00:00:00
31344,4,4,2020-12-10 00:00:00
31345,5,5,2020-12-11 00:00:00
31346,6,1,2020-12-12 00:00:00
31347,7,2,2020-12-13 00:00:00
31348,8,3,2020-12-14 00:00:00
31349,9,4,2020-12-15 00:00:00
31350,10,5,2020-12-16 00:00:00
31351,1,1,2020-12-17 00:00:00
31352,2,2,2020-12-18 00:00:00
31353,3,3,2020-12-19 00:00:00
31354,4,4,2020-12-20 00:00:00
31355,5,5,2020-12-21 00:00:00
31356,6,1,2020-12-22 00:00:00
31357,7,2,2020-12-23 00:00:00
31358,8,3,2020-12-24 00:00:00
31359,9,4,2020-12-25 00:00:00
31360,10,5,2020-12-26 00:00:00
31361,1,1,2020-12-27 00:00:00
31362,2,2,2020-12-28 00:00:00
31363,3,3,2020-12-29 00:00:00
31364,4,4,2020-12-30 00:00:00
31365,5,5,2020-12-31 00:00:00
31366,6,1,2021-01-01 00:00:00
31367,7,2,2021-01-02 00:00:00
31368,8,3,2021-01-03 00:00:00
31369,9,4,2021-01-04 00:00:00
31370,10,5,2021-01-05 00:00:00
31371,1,1,2021-01-06 00:00:00
31372,2,2,2021-01-07 00:00:00
31373,3,3,2021-01-08 00:00:00
31374,4,4,2021-01-09 00:00:00
31375,5,5,2021-01-10 00:00:00
31376,6,1,2021-01-11 00:00:00
31377,7,2,2021-01-12 00:00:00
31378,8,3,2021-01-13 00:00:00
31379,9,4,2021-01-14 00:00:00
31380,10,5,2021-01-15 00:00:00
31381,1,1,2021-01-16 00:00:00
31382,2,2,2021-01-17 00:00:00
31383,3,3,2021-01-18 00:00:00
31384,4,4,2021-01-19 00:00:00
31385,5,5,2021-01-20 00:00:00
31386,6,1,2021-01-21 00:00:00
31387,7,2,2021-01-22 00:00:00
31388,8,3,2021-01-23 00:00:00
31389,9,4,2021-01-24 00:00:00
31390,10,5,2021-01-25 00:00:00
31391,1,1,2021-01-26 00:00:00
31392,2,2,2021-01-27 00:00:00
31393,3,3,2021-01-28 00:00:00
31394,4,4,2021-01-29 00:00:00
31395,5,5,2021-01-30 00:00:00
31396,6,1,2021-01-31 00:00:00
31397,7,2,2021-02-01 00:00:00
31398,8,3,2021-02-02 00:00:00
31399,9,4,2021-02-03 00:00:00
31400,10,5,2021-02-04 00:00:00
31401,1,1,2021-02-05 00:00:00
31402,2,2,2021-02-06 00:00:00
31403,3,3,2021-02-07 00:00:00
31404,4,4,2021-02-08 00:00:00
31405,5,5,2021-02-09 00:00:00
31406,6,1,2021-02-10 00:00:00
31407,7,2,2021-02-11 00:00:00
31408,8,3,2021-02-12 00:00:00
31409,9,4,2021-02-13 00:00:00
31410,10,5,2021-02-14 00:00:00
31411,1,1,2021-02-15 00:00:00
31412,2,2,2021-02-16 00:00:00
31413,3,3,2021-02-17 00:00:00
31414,4,4,2021-02-18 00:00:00
31415,5,5,2021-02-19 00:00:00
31416,6,1,2021-02-20 00:00:00
31417,7,2,2021-02-21 00:00:00
31418,8,3,2021-02-22 00:00:00
31419,9,4,2021-02-23 00:00:00
31420,10,5,2021-02-24 00:00:00
31421,1,1,2021-02-25 00:00:00
31422,2,2,2021-02-26 00:00:00
31423,3,3,2021-02-27 00:00:00
31424,4,4,2021-02-28 00:00:00
31425,5,5,2021-03-01 00:00:00
31426,6,1,2021-03-02 00:00:00
31427,7,2,2021-03-03 00:00:00
31428,8,3,2021-03-04 00:00:00
31429,9,4,2021-03-05 00:00:00
31430,10,5,2021-03-06 00:00:00
31431,1,1,2021-03-07 00:00:00
31432,2,2,2021-03-08 00:00:00
31433,3,3,2021-03-09 00:00:00
31434,4,4,2021-03-10 00:00:00
31435,5,5,2021-03-11 00:00:00
31436,6,1,2021-03-12 00:00:00
31437,7,2,2021-03-13 00:00:00
31438,8,3,2021-03-14 00:00:00
31439,9,4,2021-03-15 00:00:00
31440,10,5,2021-03-16 00:00:00
31441,1,1,2021-03-17 00:00:00
31442,2,2,2021-03-18 00:00:00
31443,3,3,2021-03-19 00:00:00
31444,4,4,2021-03-20 00:00:00
31445,5,5,2021-03-21 00:00:00
31446,6,1,2021-03-22 00:00:00
31447,7,2,2021-03-23 00:00:00
31448,8,3,2021-03-24 00:00:00
31449,9,4,2021-03-25 00:00:00
31450,10,5,2021-03-26 00:00:00
31451,1,1,2021-03-27 00:00:00
31452,2,2,2021-03-28 00:00:00
31453,3,3,2021-03-29 00:00:00
31454,4,4,2021-03-30 00:00:00
31455,5,5,2021-03-31 00:00:00
31456,6,1,2021-04-01 00:00:00
31457,7,2,2021-04-02 00:00:00
31458,8,3,2021-04-03 00:00:00
31459,9,4,2021-04-04 00:00:00
31460,10,5,2021-04-05 00:00:00
31461,1,1,2021-04-06 00:00:00
31462,2,2,2021-04-07 00:00:00
31463,3,3,2021-04-08 00:00:00
31464,4,4,2021-04-09 00:00:00
31465,5,5,2021-04-10 00:00:00
31466,6,1,2021-04-11 00:00:00
31467,7,2,2021-04-12 00:00:00
31468,8,3,2021-04-13 00:00:00
31469,9,4,2021-04-14 00:00:00
31470,10,5,2021-04-15 00:00:00
31471,1,1,2021-04-16 00:00:00
31472,2,2,2021-04-17 00:00:00
31473,3,3,2021-04-18 00:00:00
31474,4,4,2021-04-19 00:00:00
31475,5,5,2021-04-20 00:00:00
31476,6,1,2021-04-21 00:00:00
31477,7,2,2021-04-22 00:00:00
31478,8,3,2021-04-23 00:00:00
31479,9,4,2021-04-24 00:00:00
31480,10,5,2021-04-25 00:00:00
31481,1,1,2021-04-26 00:00:00
31482,2,2,2021-04-27 00:00:00
31483,3,3,2021-04-28 00:00:00
31484,4,4,2021-04-29 00:00:00
31485,5,5,2021-04-30 00:00:00
31486,6,1,2021-05-01 00:00:00
31487,7,2,2021-05-02 00:00:00
31488,8,3,2021-05-03 00:00:00
31489,9,4,2021-05-04 00:00:00
31490,10,5,2021-05-05 00:00:00
31491,1,1,2021-05-06 00:00:00
31492,2,2,2021-05-07 00:00:00
31493,3,3,2021-05-08 00:00:00
31494,4,4,2021-05-09 00:00:00
31495,5,5,2021-05-10 00:00:00
31496,6,1,2021-05-11 00:00:00
31497,7,2,2021-05-12 00:00:00
31498,8,3,2021-05-13 00:00:00
31499,9,4,2021-05-14 00:00:00
31500,10,5,2021-05-15 00:00:00
31501,1,1,2021-05-16 00:00:00
31502,2,2,2021-05-17 00:00:00
31503,3,3,2021-05-18 00:00:00
31504,4,4,2021-05-19 00:00:00
31505,5,5,2021-05-20 00:00:00
31506,6,1,2021-05-21 00:00:00
31507,7,2,2021-05-22 00:00:00
31508,8,3,2021-05-23 00:00:00
31509,9,4,2021-05-24 00:00:00
31510,10,5,2021-05-25 00:00:00
31511,1,1,2021-05-26 00:00:00
31512,2,2,2021-05-27 00:00:00
31513,3,3,2021-05-28 00:00:00
31514,4,4,2021-05-29 00:00:00
31515,5,5,2021-05-30 00:00:00
31516,6,1,2021-05-31 00:00:00
31517,7,2,2021-06-01 00:00:00
31518,8,3,2021-06-02 00:00:00
31519,9,4,2021-06-03 00:00:00
31520,10,5,2021-06-04 00:00:00
31521,1,1,2021-06-05 00:00:00
31522,2,2,2021-06-06 00:00:00
31523,3,3,2021-06-07 00:00:00
31524,4,4,2021-06-08 00:00:00
31525,5,5,2021-06-09 00:00:00
31526,6,1,2021-06-10 00:00:00
31527,7,2,2021-06-11 00:00:00
31528,8,3,2021-06-12 00:00:00
31529,9,4,2021-06-13 00:00:00
31530,10,5,2021-06-14 00:00:00
31531,1,1,2021-06-15 00:00:00
31532,2,2,2021-06-16 00:00:00
31533,3,3,2021-06-17 00:00:00
31534,4,4,2021-06-18 00:00:00
31535,5,5,2021-06-19 00:00:00
31536,6,1,2021-06-20 00:00:00
31537,7,2,2021-06-21 00:00:00
31538,8,3,2021-06-22 00:00:00
31539,9,4,2021-06-23 00:00:00
31540,10,5,2021-06-24 00:00:00
31541,1,1,2021-06-25 00:00:00
31542,2,2,2021-06-26 00:00:00
31543,3,3,2021-06-27 00:00:00
31544,4,4,2021-06-28 00:00:00
31545,5,5,2021-06-29 00:00:00
31546,6,1,2021-06-30 00:00:00
31547,7,2,2021-07-01 00:00:00
31548,8,3,2021-07-02 00:00:00
31549,9,4,2021-07-03 00:00:00
31550,10,5,2021-07-04 00:00:00
31551,1,1,2021-07-05 00:00:00
31552,2,2,2021-07-06 00:00:00
31553,3,3,2021-07-07 00:00:00
31554,4,4,2021-07-08 00:00:00
31555,5,5,2021-07-09 00:00:00
31556,6,1,2021-07-10 00:00:00
31557,7,2,2021-07-11 00:00:00
31558,8,3,2021-07-12 00:00:00
31559,9,4,2021-07-13 00:00:00
31560,10,5,2021-07-14 00:00:00
31561,1,1,2021-07-15 00:00:00
31562,2,2,2021-07-16 00:00:00
31563,3,3,2021-07-17 00:00:00
31564,4,4,2021-07-18 00:00:00
31565,5,5,2021-07-19 00:00:00
31566,6,1,2021-07-20 00:00:00
31567,7,2,2021-07-21 00:00:00
31568,8,3,2021-07-22 00:00:00
31569,9,4,2021-07-23 00:00:00
31570,10,5,2021-07-24 00:00:00
31571,1,1,2021-07-25 00:00:00
31572,2,2,2021-07-26 00:00:00
31573,3,3,2021-07-27 00:00:00
31574,4,4,2021-07-28 00:00:00
31575,5,5,2021-07-29 00:00:00
31576,6,1,2021-07-30 00:00:00
31577,7,2,2021-07-31 00:00:00
31578,8,3,2021-08-01 00:00:00
31579,9,4,2021-08-02 00:00:00
31580,10,5,2021-08-03 00:00:00
31581,1,1,2021-08-04 00:00:00
31582,2,2,2021-08-05 00:00:00
31583,3,3,2021-08-06 00:00:00
31584,4,4,2021-08-07 00:00:00
31585,5,5,2021-08-08 00:00:00
31586,6,1,2021-08-09 00:00:00
31587,7,2,2021-08-10 00:00:00
31588,8,3,2021-08-11 00:00:00
31589,9,4,2021-08-12 00:00:00
31590,10,5,2021-08-13 00:00:00
31591,1,1,2021-08-14 00:00:00
31592,2,2,2021-08-15 00:00:00
31593,3,3,2021-08-16 00:00:00
31594,4,4,2021-08-17 00:00:00
31595,5,5,2021-08-18 00:00:00
31596,6,1,2021-08-19 00:00:00
31597,7,2,2021-08-20 00:00:00
31598,8,3,2021-08-21 00:00:00
31599,9,4,2021-08-22 00:00:00
31600,10,5,2021-08-23 00:00:00
31601,1,1,2021-08-24 00:00:00
31602,2,2,2021-08-25 00:00:00
31603,3,3,2021-08-26 00:00:00
31604,4,4,2021-08-27 00:00:00
31605,5,5,2021-08-28 00:00:00
31606,6,1,2021-08-29 00:00:00
31607,7,2,2021-08-30 00:00:00
31608,8,3,2021-08-31 00:00:00
31609,9,4,2021-09-01 00:00:00
31610,10,5,2021-09-02 00:00:00
31611,1,1,2021-09-03 00:00:00
31612,2,2,2021-09-04 00:00:00
31613,3,3,2021-09-05 00:00:00
31614,4,4,2021-09-06 00:00:00
31615,5,5,2021-09-07 00:00:00
31616,6,1,2021-09-08 00:00:00
31617,7,2,2021-09-09 00:00:00
31618,8,3,2021-09-10 00:00:00
31619,9,4,2021-09-11 00:00:00
31620,10,5,2021-09-12 00:00:00
31621,1,1,2021-09-13 00:00:00
31622,2,2,2021-09-14 00:00:00
31623,3,3,2021-09-15 00:00:00
31624,4,4,2021-09-16 00:00:00
31625,5,5,2021-09-17 00:00:00
31626,6,1,2021-09-18 00:00:00
31627,7,2,2021-09-19 00:00:00
31628,8,3,2021-09-20 00:00:00
31629,9,4,2021-09-21 00:00:00
31630,10,5,2021-09-22 00:00:00
31631,1,1,2021-09-23 00:00:00
31632,2,2,2021-09-24 00:00:00
31633,3,3,2021-09-25 00:00:00
31634,4,4,2021-09-26 00:00:00
31635,5,5,2021-09-27 00:00:00
31636,6,1,2021-09-28 00:00:00
31637,7,2,2021-09-29 00:00:00
31638,8,3,2021-09-30 00:00:00
31639,9,4,2021-10-01 00:00:00
31640,10,5,2021-10-02 00:00:00
31641,1,1,2021-10-03 00:00:00
31642,2,2,2021-10-04 00:00:00
31643,3,3,2021-10-05 00:00:00
31644,4,4,2021-10-06 00:00:00
31645,5,5,2021-10-07 00:00:00
31646,6,1,2021-10-08 00:00:00
31647,7,2,2021-10-09 00:00:00
31648,8,3,2021-10-10 00:00:00
31649,9,4,2021-10-11 00:00:00
31650,10,5,2021-10-12 00:00:00
31651,1,1,2021-10-13 00:00:00
31652,2,2,2021-10-14 00:00:00
31653,3,3,2021-10-15 00:00:00
31654,4,4,2021-10-16 00:00:00
31655,5,5,2021-10-17 00:00:00
31656,6,1,2021-10-18 00:00:00
31657,7,2,2021-10-19 00:00:00
31658,8,3,2021-10-20 00:00:00
31659,9,4,2021-10-21 00:00:00
31660,10,5,2021-10-22 00:00:00
31661,1,1,2021-10-23 00:00:00
31662,2,2,2021-10-24 00:00:00
31663,3,3,2021-10-25 00:00:00
31664,4,4,2021-10-26 00:00:00
31665,5,5,2021-10-27 00:00:00
31666,6,1,2021-10-28 00:00:00
31667,7,2,2021-10-29 00:00:00
31668,8,3,2021-10-30 00:00:00
31669,9,4,2021-10-31 00:00:00
31670,10,5,2021-11-01 00:00:00
31671,1,1,2021-11-02 00:00:00
31672,2,2,2021-11-03 00:00:00
31673,3,3,2021-11-04 00:00:00
31674,4,4,2021-11-05 00:00:00
31675,5,5,2021-11-06 00:00:00
31676,6,1,2021-11-07 00:00:00
31677,7,2,2021-11-08 00:00:00
31678,8,3,2021-11-09 00:00:00
31679,9,4,2021-11-10 00:00:00
31680,10,5,2021-11-11 00:00:00
31681,1,1,2021-11-12 00:00:00
31682,2,2,2021-11-13 00:00:00
31683,3,3,2021-11-14 00:00:00
31684,4,4,2021-11-15 00:00:00
31685,5,5,2021-11-16 00:00:00
31686,6,1,2021-11-17 00:00:00
31687,7,2,2021-11-18 00:00:00
31688,8,3,2021-11-19 00:00:00
31689,9,4,2021-11-20 00:00:00
31690,10,5,2021-11-21 00:00:00
31691,1,1,2021-11-22 00:00:00
31692,2,2,2021-11-23 00:00:00
31693,3,3,2021-11-24 00:00:00
31694,4,4,2021-11-25 00:00:00
31695,5,5,2021-11-26 00:00:00
31696,6,1,2021-11-27 00:00:00
31697,7,2,2021-11-28 00:00:00
31698,8,3,2021-11-29 00:00:00
31699,9,4,2021-11-30 00:00:00
31700,10,5,2021-12-01 00:00:00
31701,1,1,2021-12-02 00:00:00
31702,2,2,2021-12-03 00:00:00
31703,3,3,2021-12-04 00:00:00
31704,4,4,2021-12-05 00:00:00
31705,5,5,2021-12-06 00:00:00
31706,6,1,2021-12-07 00:00:00
31707,7,2,2021-12-08 00:00:00
31708,8,3,2021-12-09 00:00:00
31709,9,4,2021-12-10 00:00:00
31710,10,5,2021-12-11 00:00:00
31711,1,1,2021-12-12 00:00:00
31712,2,2,2021-12-13 00:00:00
31713,3,3,2021-12-14 00:00:00
31714,4,4,2021-12-15 00:00:00
31715,5,5,2021-12-16 00:00:00
31716,6,1,2021-12-17 00:00:00
31717,7,2,2021-12-18 00:00:00
31718,8,3,2021-12-19 00:00:00
31719,9,4,2021-12-20 00:00:00
31720,10,5,2021-12-21 00:00:00
31721,1,1,2021-12-22 00:00:00
31722,2,2,2021-12-23 00:00:00
31723,3,3,2021-12-24 00:00:00
31724,4,4,2021-12-25 00:00:00
31725,5,5,2021-12-26 00:00:00
31726,6,1,2021-12-27 00:00:00
31727,7,2,2021-12-28 00:00:00
31728,8,3,2021-12-29 00:00:00
31729,9,4,2021-12-30 00:00:00
31730,10,5,2021-12-31 00:00:00
31731,1,1,2022-01-01 00:00:00
31732,2,2,2022-01-02 00:00:00
31733,3,3,2022-01-03 00:00:00
31734,4,4,2022-01-04 00:00:00
31735,5,5,2022-01-05 00:00:00
31736,6,1,2022-01-06 00:00:00
31737,7,2,2022-01-07 00:00:00
31738,8,3,2022-01-08 00:00:00
31739,9,4,2022-01-09 00:00:00
31740,10,5,2022-01-10 00:00:00
31741,1,1,2022-01-11 00:00:00
31742,2,2,2022-01-12 00:00:00
31743,3,3,2022-01-13 00:00:00
31744,4,4,2022-01-14 00:00:00
31745,5,5,2022-01-15 00:00:00
31746,6,1,2022-01-16 00:00:00
31747,7,2,2022-01-17 00:00:00
31748,8,3,2022-01-18 00:00:00
31749,9,4,2022-01-19 00:00:00
31750,10,5,2022-01-20 00:00:00
31751,1,1,2022-01-21 00:00:00
31752,2,2,2022-01-22 00:00:00
31753,3,3,2022-01-23 00:00:00
31754,4,4,2022-01-24 00:00:00
31755,5,5,2022-01-25 00:00:00
31756,6,1,2022-01-26 00:00:00
31757,7,2,2022-01-27 00:00:00
31758,8,3,2022-01-28 00:00:00
31759,9,4,2022-01-29 00:00:00
31760,10,5,2022-01-30 00:00:00
31761,1,1,2022-01-31 00:00:00
31762,2,2,2022-02-01 00:00:00
31763,3,3,2022-02-02 00:00:00
31764,4,4,2022-02-03 00:00:00
31765,5,5,2022-02-04 00:00:00
31766,6,1,2022-02-05 00:00:00
31767,7,2,2022-02-06 00:00:00
31768,8,3,2022-02-07 00:00:00
31769,9,4,2022-02-08 00:00:00
31770,10,5,2022-02-09 00:00:00
31771,1,1,2022-02-10 00:00:00
31772,2,2,2022-02-11 00:00:00
31773,3,3,2022-02-12 00:00:00
31774,4,4,2022-02-13 00:00:00
31775,5,5,2022-02-14 00:00:00
31776,6,1,2022-02-15 00:00:00
31777,7,2,2022-02-16 00:00:00
31778,8,3,2022-02-17 00:00:00
31779,9,4,2022-02-18 00:00:00
31780,10,5,2022-02-19 00:00:00
31781,1,1,2022-02-20 00:00:00
31782,2,2,2022-02-21 00:00:00
31783,3,3,2022-02-22 00:00:00
31784,4,4,2022-02-23 00:00:00
31785,5,5,2022-02-24 00:00:00
31786,6,1,2022-02-25 00:00:00
31787,7,2,2022-02-26 00:00:00
31788,8,3,2022-02-27 00:00:00
31789,9,4,2022-02-28 00:00:00
31790,10,5,2022-03-01 00:00:00
31791,1,1,2022-03-02 00:00:00
31792,2,2,2022-03-03 00:00:00
31793,3,3,2022-03-04 00:00:00
31794,4,4,2022-03-05 00:00:00
31795,5,5,2022-03-06 00:00:00
31796,6,1,2022-03-07 00:00:00
31797,7,2,2022-03-08 00:00:00
31798,8,3,2022-03-09 00:00:00
31799,9,4,2022-03-10 00:00:00
31800,10,5,2022-03-11 00:00:00
31801,1,1,2022-03-12 00:00:00
31802,2,2,2022-03-13 00:00:00
31803,3,3,2022-03-14 00:00:00
31804,4,4,2022-03-15 00:00:00
31805,5,5,2022-03-16 00:00:00
31806,6,1,2022-03-17 00:00:00
31807,7,2,2022-03-18 00:00:00
31808,8,3,2022-03-19 00:00:00
31809,9,4,2022-03-20 00:00:00
31810,10,5,2022-03-21 00:00:00
31811,1,1,2022-03-22 00:00:00
31812,2,2,2022-03-23 00:00:00
31813,3,3,2022-03-24 00:00:00
31814,4,4,2022-03-25 00:00:00
31815,5,5,2022-03-26 00:00:00
31816,6,1,2022-03-27 00:00:00
31817,7,2,2022-03-28 00:00:00
31818,8,3,2022-03-29 00:00:00
31819,9,4,2022-03-30 00:00:00
31820,10,5,2022-03-31 00:00:00
31821,1,1,2022-04-01 00:00:00
31822,2,2,2022-04-02 00:00:00
31823,3,3,2022-04-03 00:00:00
31824,4,4,2022-04-04 00:00:00
31825,5,5,2022-04-05 00:00:00
31826,6,1,2022-04-06 00:00:00
31827,7,2,2022-04-07 00:00:00
31828,8,3,2022-04-08 00:00:00
31829,9,4,2022-04-09 00:00:00
31830,10,5,2022-04-10 00:00:00
31831,1,1,2022-04-11 00:00:00
31832,2,2,2022-04-12 00:00:00
31833,3,3,2022-04-13 00:00:00
31834,4,4,2022-04-14 00:00:00
31835,5,5,2022-04-15 00:00:00
31836,6,1,2022-04-16 00:00:00
31837,7,2,2022-04-17 00:00:00
31838,8,3,2022-04-18 00:00:00
31839,9,4,2022-04-19 00:00:00
31840,10,5,2022-04-20 00:00:00
31841,1,1,2022-04-21 00:00:00
31842,2,2,2022-04-22 00:00:00
31843,3,3,2022-04-23 00:00:00
31844,4,4,2022-04-24 00:00:00
31845,5,5,2022-04-25 00:00:00
31846,6,1,2022-04-26 00:00:00
31847,7,2,2022-04-27 00:00:00
31848,8,3,2022-04-28 00:00:00
31849,9,4,2022-04-29 00:00:00
31850,10,5,2022-04-30 00:00:00
31851,1,1,2022-05-01 00:00:00
31852,2,2,2022-05-02 00:00:00
31853,3,3,2022-05-03 00:00:00
31854,4,4,2022-05-04 00:00:00
31855,5,5,2022-05-05 00:00:00
31856,6,1,2022-05-06 00:00:00
31857,7,2,2022-05-07 00:00:00
31858,8,3,2022-05-08 00:00:00
31859,9,4,2022-05-09 00:00:00
31860,10,5,2022-05-10 00:00:00
31861,1,1,2022-05-11 00:00:00
31862,2,2,2022-05-12 00:00:00
31863,3,3,2022-05-13 00:00:00
31864,4,4,2022-05-14 00:00:00
31865,5,5,2022-05-15 00:00:00
31866,6,1,2022-05-16 00:00:00
31867,7,2,2022-05-17 00:00:00
31868,8,3,2022-05-18 00:00:00
31869,9,4,2022-05-19 00:00:00
31870,10,5,2022-05-20 00:00:00
31871,1,1,2022-05-21 00:00:00
31872,2,2,2022-05-22 00:00:00
31873,3,3,2022-05-23 00:00:00
31874,4,4,2022-05-24 00:00:00
31875,5,5,2022-05-25 00:00:00
31876,6,1,2022-05-26 00:00:00
31877,7,2,2022-05-27 00:00:00
31878,8,3,2022-05-28 00:00:00
31879,9,4,2022-05-29 00:00:00
31880,10,5,2022-05-30 00:00:00
31881,1,1,2022-05-31 00:00:00
31882,2,2,2022-06-01 00:00:00
31883,3,3,2022-06-02 00:00:00
31884,4,4,2022-06-03 00:00:00
31885,5,5,2022-06-04 00:00:00
31886,6,1,2022-06-05 00:00:00
31887,7,2,2022-06-06 00:00:00
31888,8,3,2022-06-07 00:00:00
31889,9,4,2022-06-08 00:00:00
31890,10,5,2022-06-09 00:00:00
31891,1,1,2022-06-10 00:00:00
31892,2,2,2022-06-11 00:00:00
31893,3,3,2022-06-12 00:00:00
31894,4,4,2022-06-13 00:00:00
31895,5,5,2022-06-14 00:00:00
31896,6,1,2022-06-15 00:00:00
31897,7,2,2022-06-16 00:00:00
31898,8,3,2022-06-17 00:00:00
31899,9,4,2022-06-18 00:00:00
31900,10,5,2022-06-19 00:00:00
31901,1,1,2022-06-20 00:00:00
31902,2,2,2022-06-21 00:00:00
31903,3,3,2022-06-22 00:00:00
31904,4,4,2022-06-23 00:00:00
31905,5,5,2022-06-24 00:00:00
31906,6,1,2022-06-25 00:00:00
31907,7,2,2022-06-26 00:00:00
31908,8,3,2022-06-27 00:00:00
31909,9,4,2022-06-28 00:00:00
31910,10,5,2022-06-29 00:00:00
31911,1,1,2022-06-30 00:00:00
31912,2,2,2022-07-01 00:00:00
31913,3,3,2022-07-02 00:00:00
31914,4,4,2022-07-03 00:00:00
31915,5,5,2022-07-04 00:00:00
31916,6,1,2022-07-05 00:00:00
31917,7,2,2022-07-06 00:00:00
31918,8,3,2022-07-07 00:00:00
31919,9,4,2022-07-08 00:00:00
31920,10,5,2022-07-09 00:00:00
31921,1,1,2022-07-10 00:00:00
31922,2,2,2022-07-11 00:00:00
31923,3,3,2022-07-12 00:00:00
31924,4,4,2022-07-13 00:00:00
31925,5,5,2022-07-14 00:00:00
31926,6,1,2022-07-15 00:00:00
31927,7,2,2022-07-16 00:00:00
31928,8,3,2022-07-17 00:00:00
31929,9,4,2022-07-18 00:00:00
31930,10,5,2022-07-19 00:00:00
31931,1,1,2022-07-20 00:00:00
31932,2,2,2022-07-21 00:00:00
31933,3,3,2022-07-22 00:00:00
31934,4,4,2022-07-23 00:00:00
31935,5,5,2022-07-24 00:00:00
31936,6,1,2022-07-25 00:00:00
31937,7,2,2022-07-26 00:00:00
31938,8,3,2022-07-27 00:00:00
31939,9,4,2022-07-28 00:00:00
31940,10,5,2022-07-29 00:00:00
